DATE,MARKET,SCODE,SECNAME,RZYE,RQYL,RZRQYE,RQYE,RQMCL,RZRQYECZ,RZMRE,SZ,RZYEZB,RZMRE3D,RZMRE5D,RZMRE10D,RZCHE,RZCHE3D,RZCHE5D,RZCHE10D,RZJME,RZJME3D,RZJME5D,RZJME10D,RQMCL3D,RQMCL5D,RQMCL10D,RQCHL,RQCHL3D,RQCHL5D,RQCHL10D,RQJMG,RQJMG3D,RQJMG5D,RQJMG10D,SPJ,ZDF,RCHANGE3DCP,RCHANGE5DCP,RCHANGE10DCP,KCB,TRADE_MARKET_CODE,TRADE_MARKET
2020-12-09 00,融资融券_深证,2544.0,杰赛科技,390395590.0,338801.0,395918046.0,5522456.0,5000.0,384873134.0,13647367.0,8356393680.7,4.67181903,52781884.0,72795507.0,157347471.0,20193290.0,81743903.0,108428898.0,188614322.0,-6545923.0,-28962019.0,-35633391.0,-31266851.0,70100.0,103500.0,225311.0,29400.0,136200.0,268638.0,495569.0,-24400.0,-66100.0,-165138.0,-270258.0,16.3,-1.0922,1.875,2.5157,3.7556,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,2273.0,水晶光电,1170373900.0,869444.0,1181415839.0,11041939.0,6300.0,1159331961.0,24586261.0,14989003931.0,7.80821665,60644146.0,117467362.0,249659970.0,31137689.0,68749019.0,124947607.0,271701651.0,-6551428.0,-8104873.0,-7480245.0,-22041681.0,79000.0,218800.0,724470.0,38870.0,386031.0,1399600.0,2433120.0,-32570.0,-307031.0,-1180800.0,-1708650.0,12.7,-2.9794,-4.4394,-5.0112,-1.0903,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,601969.0,海南矿业,94344906.0,115100.0,95048167.0,703261.0,2100.0,93641645.0,6749516.0,11943341118.54,0.7899373000000001,31427972.0,74025847.0,118329506.0,13312199.0,40541309.0,75108343.0,114090259.0,-6562683.0,-9113337.0,-1082496.0,4239247.0,7100.0,44200.0,52600.0,2500.0,31100.0,175400.0,397300.0,-400.0,-24000.0,-131200.0,-344700.0,6.11,-0.9724,-7.1429,-0.9724,4.6233,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,688123.0,聚辰股份,148021604.0,614587.0,186918815.23,38897211.23,26287.0,109124392.77,6688439.0,1835539681.21,8.06420071,24098099.0,33696749.0,68462659.0,13253121.0,28425067.0,38046900.0,77375436.0,-6564682.0,-4326968.0,-4350151.0,-8912777.0,91665.0,108050.0,228665.0,11859.0,39292.0,113967.0,217414.0,14428.0,52373.0,-5917.0,11251.0,63.29,-5.0128,-4.9414,-4.9842,-5.3961,1.0,69001001006.0,上交所科创板
2020-12-09 00,融资融券_沪证,600512.0,腾达建设,251947095.0,0.0,251947095.0,0.0,0.0,251947095.0,8946236.0,4780719467.68,5.2700665,19348935.0,34231424.0,84903125.0,15559901.0,23303225.0,37754634.0,93322437.0,-6613665.0,-3954290.0,-3523210.0,-8419312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,-2.2876,-2.6059,-4.4728,-3.2362,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601128.0,常熟银行,461496339.0,8572051.0,524072311.3,62575972.3,57600.0,398920366.7,16101812.0,19011682496.4,2.42743555,69329689.0,128275116.0,423226443.0,22715970.0,71619734.0,138962810.0,368039646.0,-6614158.0,-2290045.0,-10687694.0,55186797.0,226400.0,401900.0,1907400.0,124600.0,827600.0,3054473.0,6155138.0,-67000.0,-601200.0,-2652573.0,-4247738.0,7.3,-0.545,-3.9474,-3.6939,-4.1995,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601015.0,陕西黑猫,89775473.0,186900.0,90562322.0,786849.0,140000.0,88988624.0,16209040.0,6861413681.33,1.30841073,24184471.0,40444535.0,89043389.0,22850469.0,31907087.0,46374747.0,81335008.0,-6641429.0,-7722616.0,-5930212.0,7708381.0,152700.0,172400.0,372400.0,0.0,0.0,100000.0,219000.0,140000.0,152700.0,72400.0,153400.0,4.21,9.9217,21.6763,14.0921,15.6593,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,688111.0,金山办公,767236460.0,1156299.0,1160169986.18,392933526.18,22706.0,374302933.82,30809042.0,73339765838.82,1.04613977,135265985.0,214383056.0,327977517.0,37517098.0,107791377.0,176737752.0,275848589.0,-6708056.0,27474608.0,37645304.0,52128928.0,72610.0,147040.0,657750.0,51448.0,222185.0,382466.0,568253.0,-28742.0,-149575.0,-235426.0,89497.0,339.82,-2.7697,-1.5014,3.0695,10.9182,1.0,69001001006.0,上交所科创板
2020-12-09 00,融资融券_深证,300739.0,明阳电路,285704512.0,13209.0,285988638.0,284126.0,3900.0,285420386.0,11855376.0,1510002000.0,18.92080355,25252367.0,52721761.0,146019348.0,18567042.0,36725306.0,65910733.0,139598948.0,-6711666.0,-11472939.0,-13188972.0,6420400.0,4200.0,12300.0,33300.0,9000.0,12900.0,13600.0,33000.0,-5100.0,-8700.0,-1300.0,300.0,21.51,-5.284,-5.8643,-5.0331,-11.8443,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,688133.0,泰坦科技,46343604.0,517703.0,105806970.58,59463366.58,7943.0,-13119762.58,4324835.0,1788055713.32,2.5918433999999997,28249244.0,42659044.0,105761780.0,11081650.0,29097096.0,52298687.0,115679998.0,-6756815.0,-847852.0,-9639643.0,-9918218.0,78715.0,319182.0,405383.0,7472.0,28593.0,61461.0,847130.0,471.0,50122.0,257721.0,-441747.0,114.86,-1.9882,0.7544,1.7269999999999999,-10.2656,1.0,69001001006.0,上交所科创板
2020-12-09 00,融资融券_沪证,603888.0,新华网,314852371.0,105056.0,316789603.64,1937232.64,0.0,312915138.36,6383227.0,9570901398.4,3.28968357,18193541.0,31604824.0,92677663.0,13192233.0,25163048.0,37277246.0,97052301.0,-6809006.0,-6969507.0,-5672422.0,-4374638.0,3000.0,7900.0,39800.0,500.0,19900.0,103771.0,247321.0,-500.0,-16900.0,-95871.0,-207521.0,18.44,-2.6913,-3.6069,-3.9583,-2.2269,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600223.0,鲁商发展,602689505.0,90000.0,603662405.0,972900.0,6400.0,601716605.0,20021493.0,10905462061.43,5.52649215,74900831.0,118135086.0,243426890.0,26843491.0,81257023.0,133284728.0,240136345.0,-6821998.0,-6356192.0,-15149642.0,3290545.0,6400.0,8400.0,11400.0,0.0,2000.0,5000.0,11400.0,6400.0,4400.0,3400.0,0.0,10.81,-3.0493,-1.0979,-1.3686,-3.3959,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600170.0,上海建工,341296389.0,618200.0,343175717.0,1879328.0,9000.0,339417061.0,5914102.0,27069369093.12,1.26082137,12099962.0,21405062.0,67700444.0,12752886.0,19499638.0,35446986.0,90296036.0,-6838784.0,-7399676.0,-14041924.0,-22595592.0,316400.0,668781.0,844581.0,9100.0,412100.0,749281.0,1004581.0,-100.0,-95700.0,-80500.0,-160000.0,3.04,-0.9772,-1.6181,-1.6181,-0.3279,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600507.0,方大特钢,416287477.0,691619.0,420962821.44,4675344.44,10900.0,411612132.56,13770445.0,14574223507.48,2.85632697,36524762.0,76380953.0,278044236.0,20611992.0,49721513.0,82446728.0,254688277.0,-6841547.0,-13196751.0,-6065775.0,23355959.0,42600.0,103400.0,381700.0,22700.0,165543.0,720258.0,2476860.0,-11800.0,-122943.0,-616858.0,-2095160.0,6.76,-2.029,-5.4545,-5.9805,-14.6465,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2145.0,中核钛白,553759958.0,32400.0,553948850.0,188892.0,0.0,553571066.0,15161754.0,9275930672.58,5.96985874,47242075.0,125449640.0,250810895.0,22006258.0,56656652.0,138350840.0,271360353.0,-6844504.0,-9414577.0,-12901200.0,-20549458.0,0.0,0.0,115500.0,0.0,0.0,0.0,104000.0,0.0,0.0,0.0,11500.0,5.83,-2.5084,-4.1118,-5.2033,-4.4262,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,300297.0,蓝盾股份,335268449.0,153400.0,336116751.0,848302.0,5700.0,334420147.0,21304975.0,5553392204.15,6.03718298,102095795.0,165240561.0,353517839.0,28193052.0,99253710.0,166590676.0,386212678.0,-6888077.0,2842085.0,-1350115.0,-32694839.0,31400.0,151400.0,163700.0,0.0,75700.0,221400.0,261500.0,5700.0,-44300.0,-70000.0,-97800.0,5.53,-4.1594,-4.4905,-2.9825,-11.6613,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,601818.0,光大银行,1560790431.0,54405200.0,1783851751.0,223061320.0,1507600.0,1337729111.0,57696404.0,169548005823.2,0.92055959,205372733.0,319884646.0,875438214.0,64610652.0,181413922.0,319464711.0,790840586.0,-6914248.0,23958811.0,419935.0,84597628.0,4560700.0,6607300.0,17105600.0,882400.0,4984600.0,8907100.0,19964700.0,625200.0,-423900.0,-2299800.0,-2859100.0,4.1,-0.4854,-4.8724,-5.7471,-5.53,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600660.0,福耀玻璃,1125489129.0,1127757.0,1168073233.32,42584104.32,125500.0,1082905024.68,33695167.0,75632763896.32,1.48809732,70005342.0,121784334.0,301299969.0,40669403.0,85025881.0,127690040.0,372974570.0,-6974236.0,-15020539.0,-5905706.0,-71674601.0,242299.0,388680.0,919932.0,167814.0,359446.0,598583.0,1337489.0,-42314.0,-117147.0,-209903.0,-417557.0,37.76,-2.5297,-3.353,-3.6735,-7.0637,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300020.0,银江股份,722777365.0,104955.0,723724059.0,946694.0,0.0,721830671.0,17966122.0,5658144660.3,12.77410544,44118080.0,66214660.0,135811595.0,24967729.0,74529158.0,93099811.0,181740384.0,-7001607.0,-30411078.0,-26885151.0,-45928789.0,0.0,11900.0,25800.0,0.0,58800.0,69700.0,76700.0,0.0,-58800.0,-57800.0,-50900.0,9.02,-2.5918,-2.381,-2.5918,-5.6485,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2183.0,怡 亚 通,792649437.0,489000.0,795011307.0,2361870.0,7700.0,790287567.0,9798999.0,10249261362.06,7.73372255,26897374.0,58741620.0,173885157.0,16849744.0,31329101.0,60606901.0,183045661.0,-7050745.0,-4431727.0,-1865281.0,-9160504.0,36400.0,157100.0,510800.0,1600.0,593200.0,1618712.0,2640281.0,6100.0,-556800.0,-1461612.0,-2129481.0,4.83,-1.227,-2.4242,-2.6210000000000004,0.0,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600063.0,皖维高新,502563191.0,6000.0,502585571.0,22380.0,0.0,502540811.0,8530935.0,7183587201.16,6.99599207,24315135.0,55629163.0,153868366.0,15601318.0,32919504.0,63495940.0,181291152.0,-7070383.0,-8604369.0,-7866777.0,-27422786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,-1.5831,-4.6036,-6.0453,-4.359,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,688557.0,兰剑智能,41461719.0,642865.0,74826412.5,33364693.5,36868.0,8097025.5,8948496.0,858299052.6,4.83068447,43670942.0,87650222.0,,16025605.0,40460201.0,81417878.0,,-7077109.0,3210741.0,6232344.0,,60761.0,234210.0,,47048.0,108544.0,213400.0,,-10180.0,-47783.0,20810.0,,51.9,0.6009,-8.8034,-21.0646,,1.0,69001001006.0,上交所科创板
2020-12-09 00,融资融券_沪证,600282.0,南钢股份,501303244.0,1624501.0,506485402.19,5182158.19,20000.0,496121085.81,9464599.0,14186268006.02,3.53372179,31458954.0,59368242.0,133259489.0,16553138.0,38036653.0,65729245.0,161816139.0,-7088539.0,-6577699.0,-6361003.0,-28556650.0,72900.0,207300.0,922453.0,141200.0,633971.0,2511271.0,5318024.0,-121200.0,-561071.0,-2303971.0,-4395571.0,3.19,0.6309,-2.4465,-3.9157,-2.1472,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300133.0,华策影视,589866564.0,683817.0,594420785.0,4554221.0,45700.0,585312343.0,20931097.0,9567759769.56,6.16514815,49070392.0,84133182.0,193790511.0,28025977.0,64365562.0,91301908.0,193312925.0,-7094880.0,-15295170.0,-7168726.0,477586.0,116100.0,177900.0,481306.0,71800.0,528500.0,1419562.0,2312090.0,-26100.0,-412400.0,-1241662.0,-1830784.0,6.66,-2.9155,-5.9322,-6.5919,-6.0649,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,300222.0,科大智能,417546866.0,23100.0,417818522.0,271656.0,0.0,417275210.0,10362785.0,6391228897.2,6.53312333,48839497.0,75258534.0,176633476.0,17516455.0,54947035.0,88067838.0,218469629.0,-7153670.0,-6107538.0,-12809304.0,-41836153.0,20000.0,20000.0,20900.0,20000.0,20000.0,20000.0,31700.0,-20000.0,0.0,0.0,-10800.0,11.76,-2.2444,0.8576,-1.2594,-9.1892,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,300474.0,景嘉微,643878789.0,135700.0,652255550.0,8376761.0,12300.0,635502028.0,20454144.0,9326464271.89,6.90378229,78221086.0,111827108.0,229518425.0,27682606.0,79069192.0,112460625.0,229682548.0,-7228462.0,-848106.0,-633517.0,-164123.0,37000.0,52400.0,152100.0,19400.0,57100.0,108348.0,271497.0,-7100.0,-20100.0,-55948.0,-119397.0,61.73,-1.6725,-0.1133,-1.2478,2.4224,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,612.0,焦作万方,314955934.0,9090000.0,379767634.0,64811700.0,0.0,250144234.0,15068474.0,8492237436.72,3.70875092,43221285.0,107934663.0,378833330.0,22305600.0,58805624.0,155414479.0,429986852.0,-7237126.0,-15584339.0,-47479816.0,-51153522.0,0.0,22107.0,142107.0,0.0,0.0,32107.0,212107.0,0.0,0.0,-10000.0,-70000.0,7.13,-0.9722,-2.9932,-8.8235,-12.6225,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,601577.0,长沙银行,618400985.0,443211.0,622669106.93,4268121.93,134000.0,614132863.07,26438803.0,9585054035.82,6.45172143,79341568.0,242096679.0,534014832.0,33687686.0,88344006.0,243378747.0,435949907.0,-7248883.0,-9002438.0,-1282068.0,98064925.0,238100.0,572200.0,918868.0,15900.0,301262.0,448562.0,976463.0,118100.0,-63162.0,123638.0,-57595.0,9.63,-2.2335,-5.1232,-3.2161,4.6739,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300237.0,美晨生态,289944015.0,80000.0,290180815.0,236800.0,0.0,289707215.0,8470036.0,4261950822.96,6.80308213,32421094.0,55178137.0,121066661.0,15749089.0,45942052.0,76364599.0,141317308.0,-7279053.0,-13520958.0,-21186462.0,-20250647.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,-20000.0,2.96,-3.8961,-9.2025,-10.0304,-11.1111,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,300311.0,任子行,374712572.0,57926.0,375096621.0,384049.0,0.0,374328523.0,8284301.0,3384011219.16,11.07302984,24272867.0,44163505.0,122958249.0,15573259.0,37615297.0,73602835.0,145625500.0,-7288958.0,-13342430.0,-29439330.0,-22667251.0,0.0,13000.0,39800.0,0.0,6000.0,19000.0,37900.0,0.0,-6000.0,-6000.0,1900.0,6.63,-2.6432,-5.4208,-7.2727,-8.2988,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,601838.0,成都银行,508652565.0,2556741.0,537364766.43,28712201.43,199400.0,479940363.57,36891152.0,21281737372.14,2.39008947,105691118.0,280959545.0,734413596.0,44231583.0,136354576.0,329072151.0,761191868.0,-7340431.0,-30663458.0,-48112606.0,-26778272.0,939400.0,2253136.0,4604442.0,684872.0,992627.0,2245127.0,3798522.0,-485472.0,-53227.0,8009.0,805920.0,11.23,-1.0573,-2.6019,-3.1061,6.749,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,967.0,盈峰环境,364946718.0,272893.0,367375466.0,2428748.0,4200.0,362517970.0,5746503.0,17841878967.8,2.04545003,46843445.0,71809300.0,111081405.0,13091990.0,33448861.0,53195696.0,99286605.0,-7345487.0,13394584.0,18613604.0,11794800.0,16500.0,239300.0,283700.0,0.0,240800.0,785877.0,1538191.0,4200.0,-224300.0,-546577.0,-1254491.0,8.9,-1.3304,-3.4707,0.1125,1.4823,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,300101.0,振芯科技,438593217.0,179627.0,441354084.0,2760867.0,26400.0,435832350.0,8010699.0,8465750074.44,5.18079571,36514190.0,63405858.0,205571824.0,15395688.0,38743469.0,83104579.0,194141910.0,-7384989.0,-2229279.0,-19698721.0,11429914.0,31300.0,48300.0,112700.0,9100.0,27400.0,169700.0,244400.0,17300.0,3900.0,-121400.0,-131700.0,15.37,-1.1576,-2.9672,-5.8788,-0.8387,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2378.0,章源钨业,285176753.0,52900.0,285453949.0,277196.0,0.0,284899557.0,5607422.0,4794996783.28,5.94738153,17981664.0,44724003.0,115716280.0,13009771.0,29084955.0,55557325.0,133764230.0,-7402349.0,-11103291.0,-10833322.0,-18047950.0,0.0,0.0,105200.0,0.0,0.0,15200.0,189200.0,0.0,0.0,-15200.0,-84000.0,5.24,-2.7829,-6.2612,-7.9086,-8.3916,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600010.0,包钢股份,1265550685.0,8143700.0,1275078814.0,9528129.0,1291900.0,1256022556.0,47860307.0,37062337556.79,3.41465425,120821525.0,205258885.0,539222606.0,55262886.0,151366352.0,237879833.0,585308863.0,-7402579.0,-30544827.0,-32620948.0,-46086257.0,3067400.0,3147100.0,14096000.0,844800.0,3764800.0,7463600.0,15186000.0,447100.0,-697400.0,-4316500.0,-1090000.0,1.17,-0.8475,-1.6807,-4.0984,-4.0984,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2075.0,沙钢股份,2129252833.0,583054.0,2136051243.0,6798410.0,29800.0,2122454423.0,40613520.0,25730941371.52,8.27506776,168675429.0,325738650.0,1122436447.0,48027618.0,228122247.0,351429364.0,1112804906.0,-7414098.0,-59446818.0,-25690714.0,9631541.0,133900.0,303900.0,819200.0,32400.0,674201.0,1654491.0,3212568.0,-2600.0,-540301.0,-1350591.0,-2393368.0,11.66,-1.6863,-2.995,-1.6863,-22.4218,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,2565.0,顺灏股份,206063714.0,18000.0,206147414.0,83700.0,0.0,205980014.0,6210126.0,4907594180.7,4.19887437,49479371.0,158942549.0,277979578.0,13640414.0,78363460.0,165175052.0,288548733.0,-7430288.0,-28884089.0,-6232503.0,-10569155.0,48000.0,96000.0,144000.0,48000.0,48000.0,96000.0,144000.0,-48000.0,0.0,0.0,0.0,4.65,-2.5157,-12.2642,-5.6795,-7.0,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600176.0,中国巨石,671393831.0,539110.0,680386185.8,8992354.8,0.0,662401476.2,0.0,58418478241.32,1.14928333,0.0,0.0,194796306.0,7464719.0,36112840.0,47415800.0,214433600.0,-7464719.0,-36112840.0,-47415800.0,-19637294.0,0.0,0.0,185855.0,0.0,10000.0,90657.0,436245.0,0.0,-10000.0,-90657.0,-250390.0,16.68,,0.8464,-5.1734,-6.9196,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601901.0,方正证券,1184471323.0,14885387.0,1313527628.29,129056305.29,0.0,1055415017.71,38029893.0,71372319094.65,1.65956682,108885607.0,235059712.0,584209124.0,45525574.0,126776902.0,245840947.0,557668206.0,-7495681.0,-17891295.0,-10781235.0,26540918.0,22100.0,709000.0,2233400.0,886833.0,1323072.0,1871572.0,3402063.0,-886833.0,-1300972.0,-1162572.0,-1168663.0,8.67,-3.2366,-5.7609,-6.8743,-3.4521,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601606.0,长城军工,237544977.0,112800.0,238910985.0,1366008.0,9700.0,236178969.0,8392298.0,3605472044.51,6.58845705,38778609.0,64895635.0,203955315.0,15891191.0,44918017.0,76926748.0,208244686.0,-7498893.0,-6139408.0,-12031113.0,-4289371.0,9700.0,17700.0,47300.0,4000.0,15900.0,15900.0,37500.0,5700.0,-6200.0,1800.0,9800.0,12.11,-1.6247,-5.1684,-4.5705,0.2483,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300414.0,中光防雷,240810211.0,16827.0,241029130.0,218919.0,3800.0,240591292.0,6142797.0,3966282279.26,6.071434,19731392.0,36527150.0,134776401.0,13732059.0,31599352.0,63807969.0,168601261.0,-7589262.0,-11867960.0,-27280819.0,-33824860.0,3900.0,14400.0,45300.0,100.0,4000.0,14500.0,44600.0,3700.0,-100.0,-100.0,700.0,13.01,-2.5468,-4.1268,-4.8977,-8.8936,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,601179.0,中国西电,515735103.0,1633750.0,522858253.0,7123150.0,33300.0,508611953.0,4229775.0,22348847054.72,2.30765865,15377267.0,38842113.0,94722815.0,11908374.0,29069063.0,50317210.0,110795726.0,-7678599.0,-13691796.0,-11475097.0,-16072911.0,113200.0,305700.0,828600.0,174700.0,841700.0,2484599.0,3906936.0,-141400.0,-728500.0,-2178899.0,-3078336.0,4.36,-0.6834,-3.3259,-3.5398,-2.6786,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600756.0,浪潮软件,651453201.0,159164.0,654256079.04,2802878.04,119200.0,648650322.96,43542655.0,5707379040.33,11.41422703,52830080.0,68253060.0,97474663.0,51223956.0,61608933.0,83320033.0,112454768.0,-7681301.0,-8778853.0,-15066973.0,-14980105.0,145200.0,181200.0,199400.0,0.0,50400.0,79700.0,109600.0,119200.0,94800.0,101500.0,89800.0,17.61,9.9251,8.5028,9.2432,10.6851,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601998.0,中信银行,744039655.0,468072.0,746426822.2,2387167.2,7900.0,741652487.8,13142498.0,162716550141.0,0.45726120000000003,76432999.0,175507231.0,478246651.0,20839794.0,101832525.0,160695411.0,404238638.0,-7697296.0,-25399526.0,14811820.0,74008013.0,270300.0,405700.0,1677462.0,18200.0,211600.0,347100.0,1825662.0,-10300.0,58700.0,58600.0,-148200.0,5.1,-0.5848,-3.2258,-4.4944,-1.7341,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300529.0,健帆生物,647604126.0,26316.0,649392299.0,1788173.0,20300.0,645815953.0,19749089.0,31348705455.9,2.06580819,71341061.0,116231238.0,241491975.0,27457762.0,95654785.0,173915913.0,310753298.0,-7708673.0,-24313724.0,-57684675.0,-69261323.0,54400.0,88546.0,174006.0,17400.0,75500.0,127800.0,213360.0,2900.0,-21100.0,-39254.0,-39354.0,67.95,-1.178,-2.6225,2.6125,5.4142,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,300327.0,中颖电子,470526770.0,146344.0,475824423.0,5297653.0,0.0,465229117.0,47683225.0,10092672618.2,4.66206314,175814323.0,311290613.0,543497599.0,55462860.0,153914271.0,304838633.0,544745748.0,-7779635.0,21900052.0,6451980.0,-1248149.0,42400.0,76800.0,215400.0,22200.0,57900.0,166600.0,238700.0,-22200.0,-15500.0,-89800.0,-23300.0,36.2,-4.0042,-8.1218,-5.68,-1.6304,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600373.0,中文传媒,551750984.0,628836.0,558825389.0,7074405.0,6000.0,544676579.0,10776373.0,15244466838.75,3.61935245,41671732.0,64942874.0,159203179.0,18558859.0,38582411.0,58621343.0,123220763.0,-7782486.0,3089321.0,6321531.0,35982416.0,71900.0,87000.0,405757.0,1000.0,193343.0,677124.0,1170357.0,5000.0,-121443.0,-590124.0,-764600.0,11.25,-2.1739,-4.6610000000000005,-6.25,-4.418,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2603.0,以岭药业,1146542960.0,248674.0,1152670287.0,6127327.0,7300.0,1140415633.0,19337859.0,24311292396.16,4.71609218,56166091.0,99881382.0,183273850.0,27130877.0,63914211.0,111286896.0,218613248.0,-7793018.0,-7748120.0,-11405514.0,-35339398.0,9300.0,31400.0,80900.0,700.0,44300.0,124900.0,231601.0,6600.0,-35000.0,-93500.0,-150701.0,24.64,-2.2998,-3.9751,-3.1447,-4.4961,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,518800.0,黄金基金,800190852.0,0.0,800190852.0,0.0,0.0,800190852.0,766237.0,,,36112324.0,72391735.0,189907368.0,8564343.0,64610251.0,154730933.0,321222299.0,-7798106.0,-28497927.0,-82339198.0,-131314931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7430000000000003,-0.5579,0.6724,1.9336,1.6843,0.0,69001001.0,上海证券交易所
