华安创业板50指数分级B,1.81,57.38,14.49,14.14,1.78,汇川技术_迈瑞医疗_沃森生物_宁德时代_亿纬锂能_康泰生物_东方财富_泰格医药_智飞生物_爱尔眼科,300014_300760_300142_300059_300347_300750_300601_300124_300122_300015
富国创业板指数分级A,1.35,52.45,13.49,13.24,1.25,汇川技术_温氏股份_迈瑞医疗_沃森生物_宁德时代_东方财富_康泰生物_亿纬锂能_爱尔眼科_智飞生物,300014_300760_300142_300059_300750_300601_300498_300124_300122_300015
工银中证高铁产业指数分级A,0.49,17.23,8.39,7.43,-0.49,中国铁建_中国中车_内蒙一机_隧道股份_特锐德_中铁工业_中国中铁_卧龙电气_大秦铁路,600967_601766_601186_300001_600528_601006_600580_600820_601390
广发深证100指数(LOF)C,2.02,38.15,16.04,14.47,1.95,美的集团_五 粮 液_立讯精密_海康威视_格力电器_万 科Ａ_迈瑞医疗_宁德时代_东方财富_平安银行,300760_300059_300750_000002_002415_000333_000001_000651_000858_002475
长盛上证50指数(LOF),3.42,35.38,22.46,19.89,3.07,招商银行_中信证券_中国中车_兴业银行_三一重工_建设银行_中国国航_贵州茅台_中国中铁_中国平安_中国国旅_伊利股份_恒瑞医药_华夏幸福_隆基股份,601888_601766_600031_600887_601111_600276_601318_601939_601166_600030_601390_600036_600519_601012_600340
前海开源中航军工指数分级B,0.71,32.38,11.86,11.88,-1.03,中航光电_航天电器_中航沈飞_航天发展_中国软件_中航机电_中直股份_航发动力_振华科技_中航飞机,000768_600038_002179_002013_000547_600893_000733_600536_600760_002025
创金合信MSCI中国A股国际指数A,3.46,46.74,21.41,19.4,3.77,招商银行_中国平安_五 粮 液_立讯精密_长江电力_中国国旅_贵州茅台_宁德时代_恒瑞医药_海天味业,601888_600900_300750_600036_603288_600276_600519_601318_000858_002475
招商中证全指证券公司指数分级A,0.83,-61.13,14.98,14.03,0.07,申万宏源_东方证券_中信证券_海通证券_国泰君安_广发证券_光大证券_东方财富_招商证券_华泰证券,000776_601688_300059_000166_600837_600999_600958_601211_601788_600030
永赢沪深300指数C,3.63,-8.01,24.05,21.82,3.51,招商银行_中国平安_中信证券_五 粮 液_美的集团_格力电器_立讯精密_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
银华-道琼斯88指数A,3.44,39.56,17.44,16.79,3.11,美的集团_五 粮 液_博汇纸业_恒生电子_万华化学_科沃斯_恒力股份_迈瑞医疗_重庆啤酒_贵州茅台_药明康德_立讯精密_中国国旅_绝味食品_隆基股份,601888_600570_603517_600966_603259_000333_000858_002475_600309_300760_600346_600519_600132_601012_603486
中融国证钢铁行业指数分级,0.35,26.36,7.49,7.18,0.37,山东钢铁_南钢股份_重庆钢铁_包钢股份_沙钢股份_新兴铸管_太钢不锈_河钢股份_华菱钢铁_宝钢股份,600022_002075_000778_600019_000932_000709_601005_600282_600010_000825
兴全沪深300指数(LOF)A,3.42,45.85,23.02,21.22,5.26,新华保险_招商银行_凯莱英_巨人网络_碧水源_先导智能_贵州茅台_中牧股份_中国太保_双汇发展_中国平安_TCL 集团_中国国旅_康弘药业_东阿阿胶,601888_300450_601336_300070_601318_002821_000895_000100_601601_002773_600036_600519_000423_002558_600195
东财通信指数A,0.4,37.43,8.92,8.54,0.02,中航光电_东山精密_中天科技_海格通信_光环新网_信维通信_华天科技_华工科技_亨通光电,300383_600522_002384_002179_002185_002465_600487_000988_300136
招商中证500指数C,0.94,25.65,7.97,7.75,1.26,南京高科_广东骏亚_欣旺达_大参林_益丰药房_中国太保_明阳智能_福斯特_江苏租赁_生益科技_恒立液压_柳钢股份_环旭电子_玲珑轮胎_璞泰来,600064_600901_601231_603806_603233_603659_601601_601003_601966_603939_601100_300207_603386_600183_601615
泰达宏利500指数增强(LOF),1.02,28.06,9.96,39.14,1.28,银泰资源_凯莱英_中航机电_方大特钢_鱼跃医疗_华泰证券_上海机电_明阳智能_家家悦_洽洽食品_华贸物流_杰瑞股份_中石科技_扬农化工,002013_600507_600486_002223_300684_603708_002821_601688_000975_603128_600835_002353_601615_002557
中金MSCI红利指数A,2.43,30.18,20.44,17.04,4.76,中国平安_招商银行_工商银行_万 科Ａ_万华化学_海螺水泥_长江电力_伊利股份_中国太保_中国建筑,600309_601601_601668_601398_600900_600585_600887_000002_600036_601318
国联安医药100指数A,1.42,8.74,12.83,11.67,0.85,长春高新_药明康德_凯莱英_信立泰_乐普医疗_泰格医药_金域医学_恒瑞医药_爱尔眼科,603882_000661_300347_002294_600276_603259_002821_300003_300015
招商中证1000指数C,1.31,39.05,8.6,8.39,1.21,捷佳伟创_保隆科技_可立克_国睿科技_新经典_拓斯达_旺能环境_美亚柏科_江铃汽车_华大基因_光威复材_日月股份_万孚生物_利民股份_卫星石化,300482_603197_002734_600562_603096_002648_300699_300188_300676_300724_300607_603218_002782_002034_000550
东吴沪深300指数A,4.82,47.56,28.1,25.58,5.22,中国平安_招商银行_中信证券_五 粮 液_立讯精密_美的集团_海通证券_贵州茅台_恒瑞医药_京东方Ａ,000725_600837_600036_600519_600276_601318_000333_600030_000858_002475
国联安双禧中证100指数A,3.83,46.41,22.44,20.86,4.1,中国平安_美的集团_五 粮 液_招商银行_立讯精密_格力电器_中信证券_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
恒生前海中证质量成长低波动指数C,0.69,41.28,5.94,5.79,0.74,安徽合力_北京利尔_渤海轮渡_浙江美大_旗滨集团_苏 泊 尔_良信电器_华润双鹤_西藏药业_葵花药业,600761_600211_002706_600062_603167_601636_002032_002392_002737_002677
人保沪深300指数,3.72,48.08,24.17,22.56,3.78,中国平安_美的集团_中信证券_五 粮 液_立讯精密_招商银行_格力电器_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
农银汇理中证500指数,0.73,37.72,7.76,8.15,0.57,南极电商_人福医药_凯莱英_生物股份_欣旺达_辽宁成大_华测检测_华天科技_安琪酵母_卫宁健康,600079_600298_600739_300253_600201_002127_300207_300012_002185_002821
中金MSCI价值指数C,1.73,25.85,13.48,11.1,0.81,浦发银行_农业银行_牧原股份_兴业银行_上海医药_温氏股份_民生银行_中国建筑_京东方Ａ_隆基股份,000725_601668_600016_601607_601288_300498_601166_600000_002714_601012
华宝标普中国A股红利机会指数(LOF)C,1.18,32.39,11.93,39.76,0.99,中国神华_南钢股份_苏宁环球_恒源煤电_百川能源_兖州煤业_柳钢股份_世茂股份_淮北矿业_广汇物流,600681_601003_000718_601088_600603_600282_600971_600188_600823_600985
大成中证互联网金融指数分级B,0.99,46.1,11.25,9.76,0.81,中国平安_用友网络_兴业银行_国金证券_恒生电子_航天信息_东方财富_广联达_苏宁易购_平安银行,600109_300059_600271_600570_002024_601318_600588_002410_000001_601166
大摩深证300指数增强,1.97,36.4,16.08,14.54,1.87,美的集团_五 粮 液_顺丰控股_万 科Ａ_鸿路钢构_宁德时代_药明康德_平安银行_捷捷微电_立讯精密_格力电器_中国国旅_通策医疗_泰格医药_长春高新,601888_000661_002352_000002_603259_000333_000651_000858_002475_600763_300347_300750_002541_000001_300623
华宝MSCIESG指数(LOF),3.85,44.88,23.94,21.73,3.75,中国平安_招商银行_五 粮 液_海康威视_兴业银行_中国国旅_迈瑞医疗_贵州茅台_宁德时代_隆基股份,601888_300760_300750_600036_600519_601318_002415_601166_601012_000858
西部利得中证500指数增强(LOF)A,0.79,31.7,7.05,10.87,0.53,通威股份_分众传媒_鱼跃医疗_物产中大_拓普集团_广联达_福斯特_华菱钢铁_航天发展_兆驰股份_国瓷材料_德赛西威_威孚高科_隆基股份,000932_300285_600438_603806_002223_002410_601689_600704_002027_000581_002429_000547_002920_601012
东财上证50指数C,3.29,47.28,21.96,19.94,3.75,中国平安_招商银行_中信证券_工商银行_兴业银行_中国国旅_伊利股份_贵州茅台_恒瑞医药_隆基股份,601888_601398_600887_600036_600519_600276_601318_601166_600030_601012
华夏中证500指数增强A,0.5,30.9,5.3,5.17,0.64,海量数据_弘信电子_铁龙物流_科沃斯_大参林_景嘉微_永悦科技_海兴电力_杭钢股份_江苏租赁_林海股份_万孚生物_和胜股份_飞科电器,300482_600901_300657_600126_603556_600099_603233_603138_300474_600125_603868_002824_603486_603879
富国MSCI中国A股国际通指数增强,3.79,35.59,23.13,20.7,3.69,招商银行_五 粮 液_顺丰控股_兴业银行_浙能电力_迈瑞医疗_贵州茅台_明阳智能_三全食品_中国平安_立讯精密_天赐材料_中国国旅_保利地产_皖能电力,601888_002352_000543_601318_600048_002216_601166_000858_002475_300760_600023_600036_002709_600519_601615
广发百发100指数E,0.86,40.13,7.98,52.29,0.39,通威股份_恒生电子_宝信软件_中信建投_数据港_东方财富_新易盛_隆基股份,601066_300502_600845_300059_603881_600438_600570_601012
华宝标普沪港深中国增强价值指数(LOF)C,1.25,9.47,16.41,12.57,0.12,上汽集团_北京银行_中国建筑,600104_601668_601169
中泰沪深300指数增强C,3.56,39.8,22.68,20.33,4.15,滨江集团_招商银行_五 粮 液_浙能电力_贵州茅台_青岛啤酒_中油工程_华泰证券_中国太保_宁波银行_中国平安_伊利股份_中国建筑_恒瑞医药_兴蓉环境,002244_601668_002142_600887_600276_601318_000858_600600_601601_601688_600339_600023_000598_600036_600519
广发中证全指家用电器指数C,1.4,33.39,9.47,9.02,1.37,美的集团_格力电器_科沃斯_九阳股份_华帝股份_老板电器_青岛海尔_苏 泊 尔_新宝股份,002242_002508_002035_600690_002032_000333_000651_002705_603486
鹏华中证国防指数分级B,0.68,37.02,12.83,12.92,-0.51,中航光电_中国卫星_中国长城_中航沈飞_航天发展_海格通信_中航机电_航发动力_中航飞机_高德红外,000066_000768_002414_002013_002179_000547_600893_002465_600118_600760
招商央视财经50指数A,3.5,44.5,24.58,21.99,3.75,中国平安_招商银行_海康威视_工商银行_农业银行_兴业银行_万 科Ａ_伊利股份_贵州茅台_平安银行_双汇发展_恒瑞医药,601398_600887_601288_000002_600036_600519_600276_601318_002415_000001_601166_000895
申万菱信沪深300指数增强A,4.66,39.15,26.98,24.65,4.33,传化智联_中国平安_美的集团_健帆生物_兴业银行_中炬高新_蓝思科技_贵州茅台_青岛啤酒,600600_300529_002010_600872_600519_601318_000333_601166_300433
信诚中证信息安全指数分级,0.59,39.85,7.71,7.5,-0.02,长电科技_中科曙光_中国长城_用友网络_恒生电子_浪潮信息_紫光国微_汇顶科技_深信服_中兴通讯,000066_603019_600584_600570_000063_600588_300454_000977_002049_603160
华润元大富时中国A50指数A,5.22,54.18,33.44,29.75,5.06,中国平安_招商银行_五 粮 液_中信证券_格力电器_兴业银行_万 科Ａ_贵州茅台_平安银行_恒瑞医药,000002_600036_600519_600276_601318_000001_601166_000651_000858_600030
博时沪深300指数R,5.19,54.22,30.39,27.69,5.39,中国平安_美的集团_五 粮 液_招商银行_中信证券_兴业银行_中国国旅_伊利股份_贵州茅台_恒瑞医药,601888_600887_600036_600519_600276_601318_000333_601166_600030_000858
华安中证银行指数分级A,1.36,68.6,17.12,14.98,1.56,招商银行_浦发银行_工商银行_农业银行_兴业银行_上海银行_民生银行_交通银行_宁波银行_平安银行,601229_601398_600016_002142_601328_601288_600036_000001_601166_600000
招商中证煤炭等权指数分级,0.56,25.84,9.73,8.92,0.93,平煤股份_恒源煤电_西山煤电_大同煤业_宏达矿业_冀中能源_*ST安煤_露天煤业_淮北矿业_陕西煤业,601225_000983_000937_600971_600532_600397_601666_601001_600985_002128
融通创业板指数A,1.23,50.19,11.16,10.85,1.3,汇川技术_温氏股份_迈瑞医疗_沃森生物_宝通科技_宁德时代_亿纬锂能_东方财富_康泰生物_爱尔眼科_智飞生物_歌尔股份,300014_300760_300142_300059_300750_300601_002241_300498_300124_300031_300122_300015
招商中证1000指数A,1.31,39.05,8.6,8.39,1.21,捷佳伟创_保隆科技_可立克_国睿科技_新经典_拓斯达_旺能环境_美亚柏科_江铃汽车_华大基因_光威复材_日月股份_万孚生物_利民股份_卫星石化,300482_603197_002734_600562_603096_002648_300699_300188_300676_300724_300607_603218_002782_002034_000550
信诚中证800有色指数分级,0.38,21.4,7.13,8.18,0.39,中国铝业_银泰资源_北方稀土_赣锋锂业_天齐锂业_紫金矿业_洛阳钼业_山东黄金_中金黄金_华友钴业,601899_002460_000975_603799_601600_600111_600489_600547_603993_002466
国泰沪深300指数增强C,4.16,53.63,29.16,26.62,3.97,招商银行_美的集团_五 粮 液_中国平安_中国国旅_迈瑞医疗_贵州茅台_东方财富_平安银行_隆基股份_海天味业,601888_300760_300059_600036_603288_600519_601318_000001_000333_601012_000858
广发中证全指汽车指数A,0.73,19.82,12.04,10.8,0.94,上汽集团_北汽蓝谷_比亚迪_江淮汽车_长城汽车_长安汽车_一汽轿车_宇通客车_广汇汽车_福田汽车,600104_000800_600418_002594_601633_000625_600166_600066_600297_600733
兴全沪深300指数(LOF)C,3.42,45.85,23.02,21.22,5.26,招商银行_新华保险_凯莱英_巨人网络_碧水源_先导智能_贵州茅台_中牧股份_中国太保_双汇发展_中国平安_TCL 集团_中国国旅_康弘药业_东阿阿胶,601888_300450_601336_300070_601318_002821_000895_000100_601601_002773_600036_000423_600519_002558_600195
华富中证100指数,3.71,48.98,24.45,22.25,3.42,招商银行_美的集团_中信证券_中国平安_立讯精密_格力电器_五 粮 液_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
天弘上证50指数A,3.16,64.61,24.77,23.01,3.76,招商银行_中国平安_中信证券_工商银行_兴业银行_中国国旅_伊利股份_贵州茅台_恒瑞医药_隆基股份,601888_601398_600887_600036_600519_600276_601318_601166_600030_601012
招商中证白酒指数分级,3.47,53.89,20.55,49.6,2.59,古井贡酒_五 粮 液_泸州老窖_顺鑫农业_山西汾酒_洋河股份_今世缘_贵州茅台_酒鬼酒_口子窖,600809_000568_603589_600519_000799_000860_002304_603369_000596_000858
泰达宏利沪深300指数增强A,3.74,39.78,23.49,50.78,4.64,招商银行_美的集团_中信证券_万 科Ａ_迈瑞医疗_鱼跃医疗_贵州茅台_明泰铝业_平安银行_中国平安_立讯精密_华贸物流_伊利股份_恒瑞医药,600887_000002_600276_002223_601318_000333_600030_002475_300760_603128_600036_600519_601677_000001
